'Classes_meta',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'class_id','Type','Level','XP','Hit_Dice','Notes','Casting_Level','Level_1_Spells','Level_2_Spells','Level_3_Spells','Level_4_Spells','Level_5_Spells','Level_6_Spells','Level_7_Spells','Level_8_Spells','Level_9_Spells','Aimed_Magic_Items','Breath_Weapons','Death_Paralysis_Poison','Petrifaction_Polymorph','Spells','To_Hit_-10','To_Hit_-9','To_Hit_-8','To_Hit_-7','To_Hit_-6','To_Hit_-5','To_Hit_-4','To_Hit_-3','To_Hit_-2','To_Hit_-1','To_Hit_0','To_Hit_1','To_Hit_2','To_Hit_3','To_Hit_4','To_Hit_5','To_Hit_6','To_Hit_7','To_Hit_8','To_Hit_9','To_Hit_10','Climb_Walls','Find_Traps','Hear_Noise','Hide_in_Shadows','Move_Quietly','Open_Locks','Pick_Pockets','Read_Languages','Turn_Undead_Type_1','Turn_Undead_Type_2','Turn_Undead_Type_3','Turn_Undead_Type_4','Turn_Undead_Type_5','Turn_Undead_Type_6','Turn_Undead_Type_7','Turn_Undead_Type_8','Turn_Undead_Type_9','Turn_Undead_Type_10','Turn_Undead_Type_11','Turn_Undead_Type_12','Turn_Undead_Type_13','Level_1_Spells_Secondary','Level_2_Spells_Secondary','Level_3_Spells_Secondary','Level_4_Spells_Secondary','Level_5_Spells_Secondary','Level_6_Spells_Secondary','Level_7_Spells_Secondary','Level_8_Spells_Secondary','Level_9_Spells_Secondary','Ability','Level_Gained','Ability_Description'
'thief','xp table','24','3080000','10+28',,'0','0','0','0','0','0','0','0','0','0','4','11','8','7','5','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','99','99','79','99','99','99','99','99','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','xp table','each','220000','+2 hp',,'0','0','0','0','0','0','0','0','0','0','4','11','8','7','5','20','19','18','17','16','15','14','13','12','11','10','9','8','7','6','5','4','3','2','1','0','99','99','79','99','99','99','99','99','-','-','-','-','-','-','-','-','-','-','-','-','-',,,,,,,,,,,,
'thief','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Backstab','1','If the thief can approach his or her target unobserved and strike with a melee weapon, the attack is made at +4 to hit. Damage from a backstab is doubled—or trebled if the thief is of 5th level or higher. Thieves of 9th level or higher do quadruple damage, while those of 13th or greater level quintuple the number shown on the die. Damage modifiers (such as those pertaining to strength or magic) are not multiplied from a backstab.'
'thief','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Climb','1','Climbing represents a thief’s ability to scale sheer walls and surfaces, cling to ceilings, and perform other feats of climbing that would normally be impossible. Climbing checks must ordinarily be repeated for every ten ft of climbing.'
'thief','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Find Traps','1','This ability represents the thief’s minute visual inspection of a new area for tiny telltale signs that something of interest or danger may be concealed nearby. It requires a full turn (10 minutes) to accomplish.'
'thief','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Hide in Shadows','1','Some shadow must be present for this ability to be used, but if the check is successful the thief is effectively invisible until he makes an attack or moves from the shadows. The ability can also be used to blend in with a crowd of people rather than disappear into shadows.'
'thief','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Move Quietly','1','Use of this skill allows the thief to move with preternatural silence even over surfaces such as squeaky floors.'
'thief','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Open Locks/ Disarm Traps','1','Opening locks and disarming traps (without springing them) is a skill unique to thieves, which cannot be successfully attempted by members of other classes. A thief can also set traps (with the same chance as to disarm).'
'thief','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Pick Pockets','1','If the thief’s pick pockets check fails by 20% or more, then his or her attempt has been discovered and the intended victim will almost always take hostile action.'
'thief','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Read Languages','1','The thief may attempt to read languages and ciphers of a non-magical nature only.'
'thief','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Thieves’ Cant','1','Thieves have their own language.'
'thief','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Thief Abilities','1','Thief abilities are the core of the thief class.'
'thief','ability',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'Read Scrolls','10','When a thief reaches 10th level, he or she has become well-versed enough in training to cast spells from an arcane or phantasmal scroll (magic user or illusionist).'
